accommodates,bathrooms,bedrooms,beds,cleaning_fee,host_response_rate,room_type_Entire home/apt,room_type_Private room,instant_bookable_t,"""Air conditioning""","""Coffee maker""","""Cooking basics""","""Family/kid friendly""","""Free parking on premises""","""Hot water""","""Private entrance""","""Self Check-In""","""Wireless Internet""",Kitchen,longitude,latitude,"""Hair dryer""","""Laptop friendly workspace""",log_price,Iron,Shampoo,Hangers,Dryer,Washer,"""First aid kit""",Essentials,"""Smoke detector""",TV,review_scores_rating
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,1,0,0,0,1,1,-118.40202787923415,34.082239612123146,1,0,4.934473933130692,1,1,1,1,1,0,1,1,1,99.0
2,1.0,1.0,2.0,0,100,0,1,1,0,0,0,1,0,0,0,0,1,1,-73.74224697050872,40.69856880199672,1,1,3.8501476017100575,1,1,0,0,0,1,1,1,1,91.0
10,2.0,4.0,4.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-118.48418169081604,34.0086632641918,1,1,6.3613024775729965,1,1,1,1,1,1,1,1,1,94.0
2,1.5,1.0,1.0,0,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-87.66794355989155,42.006231796667855,1,0,4.07753744390572,1,1,1,1,1,0,0,0,1,99.0
10,1.0,3.0,4.0,1,100,1,0,0,1,0,1,1,1,1,0,1,1,1,-73.93596565003554,40.72260651429372,0,1,5.416100402204419,1,0,1,0,1,0,1,1,0,86.0
3,1.0,1.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-118.43856102939236,33.99370775234632,0,0,4.941642422609304,0,0,0,0,0,1,1,1,1,90.0
2,1.0,1.0,1.0,1,100,0,0,1,1,0,0,1,1,0,0,0,1,1,-73.96996423048803,40.79636996572521,0,1,4.174387269895637,0,0,0,1,1,0,1,1,1,90.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-118.3444745947477,34.08578910299415,1,1,4.553876891600541,1,1,1,1,1,0,1,1,1,100.0
3,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.9963509923239,40.74844656527941,1,1,5.135798437050261,1,0,0,0,0,1,0,1,1,100.0
4,1.0,2.0,2.0,1,100,1,0,1,1,0,0,0,0,0,0,0,1,1,-73.9284097389978,40.85473667517481,1,0,4.90527477843843,1,1,1,0,0,0,1,1,1,97.0
4,1.0,1.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.94957647011508,40.79595640248883,0,1,4.820281565605037,0,1,1,1,1,1,1,1,1,90.0
6,1.0,2.0,3.0,1,100,1,0,1,0,0,0,1,1,0,0,0,1,1,-118.43396608247198,34.05585924186788,1,1,5.459585514144161,1,1,1,1,1,0,1,1,1,97.0
2,1.0,0.0,1.0,1,100,1,0,1,1,0,0,1,0,0,0,0,1,1,-118.18532398350868,33.76947582759036,0,0,4.4998096703302615,0,1,0,1,1,0,1,1,0,89.0
8,2.0,4.0,6.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.35653139057356,34.166122085787386,0,0,5.247024072160486,0,0,0,1,1,0,1,1,1,93.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,1,0,0,0,0,1,1,-87.69670597029396,41.90322621124825,1,0,4.007333185232471,0,1,0,0,0,1,1,1,0,98.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,1,0,0,0,1,1,-73.91577929690128,40.75567700014293,1,1,4.174387269895637,1,0,1,0,0,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,1,0,0,0,1,1,-73.81577818834242,40.58890779629695,1,0,4.382026634673881,1,1,1,1,1,1,1,1,0,100.0
3,1.0,2.0,2.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.98305188289743,40.66976878724256,1,1,5.105945473900579,1,0,1,0,0,1,1,1,1,96.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-74.00065085411592,40.73942093701508,0,0,5.293304824724492,1,1,1,0,0,0,1,0,1,100.0
4,1.0,1.0,1.0,0,100,0,1,1,1,0,0,1,1,0,0,0,1,1,-118.1393607329488,34.14114772801445,1,1,4.477336814478207,1,1,1,1,1,1,1,1,1,98.0
2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.91775394965676,40.75715708641025,0,0,4.0943445622221,0,1,0,0,0,0,1,1,0,89.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.93512150627541,40.67038844935897,1,0,4.382026634673881,1,1,1,0,0,1,1,1,1,94.0
4,1.0,1.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-122.45410031279069,37.7639253681081,1,1,5.521460917862246,1,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-76.99333437786035,38.89881242794932,0,0,4.382026634673881,0,1,0,1,1,1,1,1,1,80.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,0,0,0,0,1,0,-118.38795915500242,34.050524144860695,1,0,4.31748811353631,1,1,1,0,0,1,1,1,0,97.0
1,1.0,1.0,1.0,0,100,0,1,0,0,0,0,0,0,0,0,0,1,1,-118.37212295703344,34.084709006256595,0,0,4.174387269895637,1,1,1,0,0,0,1,1,1,98.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,1,0,0,0,0,1,1,-122.42091748148052,37.74267565014544,1,0,4.812184355372417,1,1,0,1,1,1,1,1,1,98.0
5,2.0,2.0,3.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-117.93624573702756,33.98880965252826,1,1,5.003946305945459,1,1,1,1,1,0,1,1,1,92.0
4,1.0,2.0,2.0,1,86,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.94869157278161,40.78911960695528,1,1,5.521460917862246,1,1,1,0,0,1,1,1,1,81.0
6,1.0,2.0,3.0,1,100,1,0,1,0,0,0,1,1,0,1,1,1,1,-122.39960365712685,37.75389791114477,1,1,5.521460917862246,1,1,1,0,0,1,1,1,1,97.0
3,1.0,1.0,1.0,0,100,0,1,0,1,0,0,0,1,0,0,0,1,1,-118.35354551897424,34.081917526554925,0,0,5.010635294096256,0,1,0,1,1,0,1,1,1,96.0
1,0.0,0.0,1.0,1,100,1,0,1,0,0,0,0,0,0,0,0,0,0,-73.91702492326174,40.628897766347215,0,0,3.912023005428147,0,0,0,0,0,0,0,1,1,100.0
1,2.0,1.0,1.0,1,98,0,1,0,1,0,0,0,0,0,0,1,1,1,-73.9491238963523,40.689589256290006,0,0,4.174387269895637,0,0,0,0,0,0,0,0,0,80.0
2,1.0,1.0,2.0,1,100,1,0,0,1,0,0,0,0,1,0,0,1,1,-73.95227642687762,40.814485014140025,0,1,4.59511985013459,0,0,0,0,0,0,1,1,1,90.0
2,1.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-118.37453919014524,33.885470949200695,0,0,4.31748811353631,0,1,0,1,1,0,1,1,0,100.0
4,1.0,1.0,2.0,1,100,1,0,1,1,1,1,1,0,1,0,1,1,1,-73.9879691846396,40.752586488773055,1,1,5.733341276897748,1,1,1,1,1,0,1,1,1,80.0
4,1.0,2.0,3.0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,-73.96968539336581,40.68457415006316,1,1,5.416100402204419,1,1,1,1,1,1,1,1,1,91.0
4,1.0,1.0,4.0,1,100,1,0,0,1,0,0,1,0,0,1,1,1,1,-73.97572638648406,40.67867630211708,0,1,5.135798437050261,0,1,1,1,1,0,1,1,1,100.0
2,1.0,0.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.94725427848078,40.78222129099164,1,1,4.90527477843843,1,1,0,0,0,0,1,1,0,95.0
4,3.0,2.0,3.0,0,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.79121257379028,34.15102563737939,1,1,5.765191102784844,0,1,1,1,1,0,1,1,1,100.0
2,1.0,1.0,2.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.96189301203636,40.79598513851519,1,0,4.48863636973214,1,1,1,1,1,0,1,1,0,96.0
2,1.0,1.0,1.0,1,50,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.96772100777311,40.75746008986532,0,1,4.691347882229144,0,1,1,0,0,0,1,1,0,86.0
1,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,-71.12395963235808,42.36127633993539,1,1,3.49650756146648,0,0,1,1,1,0,1,0,0,95.0
4,1.0,1.0,2.0,0,100,1,0,0,0,0,0,1,0,0,1,1,1,1,-122.43386112927004,37.787164645590025,1,1,5.135798437050261,1,1,1,1,1,1,1,1,1,95.0
6,1.0,2.0,2.0,0,100,1,0,0,0,0,0,1,1,0,0,0,1,1,-87.67581994331655,41.856172505531134,0,0,4.382026634673881,0,0,1,0,0,1,1,1,1,87.0
4,1.0,1.0,1.0,1,57,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.34363381983307,34.04743139552993,0,0,4.787491742782046,0,0,0,0,0,0,1,0,1,88.0
1,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,0,0,0,0,1,1,-122.38425728999395,37.72918552726512,0,0,4.382026634673881,0,0,1,1,1,1,1,1,0,100.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.95039572149551,40.67421108490405,1,1,4.605170185988092,1,0,1,0,0,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,1,0,1,0,1,1,-118.21683088291516,34.136260699357045,1,1,4.59511985013459,1,1,1,1,1,0,1,1,1,87.0
2,1.0,0.0,1.0,0,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.97497673184999,40.79168554845963,0,1,4.454347296253506,0,1,0,1,1,1,1,1,1,100.0
6,1.0,2.0,3.0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,-73.9832297292674,40.697521156223225,1,0,5.181783550292085,0,1,1,1,1,0,1,0,1,100.0
10,3.0,5.0,6.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.24154143562215,34.09536229627008,1,1,5.66988092298052,1,1,1,1,1,1,1,1,1,98.0
1,1.0,1.0,1.0,0,100,0,1,0,1,0,0,0,0,0,0,0,1,0,-118.11119218409912,34.18291359195183,0,0,4.31748811353631,0,0,0,0,0,0,1,1,0,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,1,0,0,0,1,0,-77.10215598085601,38.9222919866484,1,1,4.605170185988092,1,1,1,1,1,0,1,1,1,93.0
8,2.0,2.0,3.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.42612946766172,33.994430849300215,1,1,4.6443908991413725,1,1,1,0,0,0,1,1,1,87.0
2,1.0,1.0,1.0,1,100,1,0,1,0,0,0,0,0,0,0,0,1,1,-122.42993847961812,37.76552812394701,1,1,6.1092475827643655,1,1,1,1,1,1,1,1,1,96.0
4,1.0,1.0,1.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-118.46138419735928,34.04818728582576,1,1,4.867534450455582,1,0,1,1,1,0,1,0,1,100.0
2,1.5,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,1,0,1,1,-118.38017323605152,34.08322600918714,1,1,5.068904202220232,0,1,1,0,0,1,1,1,1,100.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.97050965880852,40.68601823078181,1,1,4.787491742782046,0,1,1,0,0,1,1,1,1,100.0
2,1.0,1.0,1.0,0,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.28857625839844,34.10611215285778,1,1,4.700480365792417,1,1,0,1,1,0,1,1,1,95.0
5,1.0,1.0,2.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-77.03064128004092,38.929246499913,1,1,5.010635294096256,1,1,1,1,1,0,1,1,1,86.0
2,1.0,1.0,2.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.99661353253245,40.71213237861589,1,1,4.553876891600541,1,1,1,0,0,1,1,1,1,98.0
2,1.0,1.0,1.0,0,100,0,1,1,0,0,0,0,0,1,0,0,1,1,-71.08013196527561,42.31610101156763,0,0,4.0943445622221,1,0,1,0,0,0,1,1,0,100.0
3,1.0,0.0,1.0,1,70,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.99681220673561,40.75152889093183,1,1,5.327876168789581,1,1,1,1,1,0,1,1,1,97.0
2,1.0,0.0,2.0,0,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-71.09054271372969,42.3491756140196,1,1,4.787491742782046,1,1,1,1,1,0,1,1,1,96.0
4,1.0,2.0,2.0,1,100,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.36582421830144,34.07283525588228,1,1,5.6167710976665735,0,1,1,1,1,0,0,0,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.94019952509399,40.71185497039134,1,0,4.382026634673881,0,0,0,0,0,0,1,1,1,94.0
3,2.0,1.0,1.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.46348522820676,33.99867785341101,1,1,5.68697535633982,1,1,1,1,1,1,1,1,1,98.0
4,1.0,1.0,2.0,1,100,1,0,1,1,0,0,0,0,0,1,0,1,1,-73.93945538456933,40.80998766351425,1,1,4.74493212836325,1,1,1,0,0,1,1,1,1,97.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,0,0,0,0,1,1,-73.95458196819206,40.68977474008963,1,1,4.382026634673881,1,1,1,1,1,0,1,1,1,88.0
10,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-87.65142877784271,41.85816233538574,0,0,4.23410650459726,0,1,0,1,1,1,1,1,1,84.0
2,1.0,1.0,1.0,1,92,0,1,0,1,0,0,0,0,1,0,0,1,0,-71.09185430857579,42.32974333158483,1,1,4.4998096703302615,1,1,1,0,0,1,1,1,1,97.0
2,1.5,1.0,1.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-87.65557592130422,41.95045432340206,0,0,5.365976015021852,0,1,0,1,1,1,1,1,1,100.0
3,1.0,1.0,2.0,1,100,1,0,1,0,1,1,1,0,0,0,0,1,1,-122.4901161173535,37.7795409149994,1,1,5.272999558563747,1,1,1,0,0,1,1,1,1,100.0
1,1.0,1.0,1.0,0,60,0,0,0,1,0,0,1,1,0,0,0,1,1,-118.27248429214106,34.0277462346736,1,1,3.8918202981106265,0,1,1,1,1,1,1,1,1,60.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,0,0,0,1,1,1,-122.43076796235307,37.708845745460906,0,0,4.23410650459726,0,0,0,0,0,1,1,1,1,87.0
2,1.0,1.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.98029701611671,40.740855422734725,1,1,4.204692619390967,1,1,0,0,0,1,1,0,1,100.0
1,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,1,0,0,0,1,1,-118.37446435561506,34.093720881916504,1,1,4.59511985013459,0,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.3779639026448,34.07269905045004,1,1,4.74493212836325,1,1,0,1,1,0,1,1,1,91.0
3,1.0,1.0,1.0,0,93,0,1,1,1,0,0,1,1,0,0,0,1,1,-118.25930220502345,34.05647471942585,1,1,4.31748811353631,1,1,1,1,1,0,1,1,1,100.0
1,1.0,1.0,1.0,1,99,0,0,1,1,0,0,0,0,0,0,0,1,1,-118.21957080377037,34.054607050992864,1,0,3.218875824868201,1,1,1,0,0,1,1,1,0,90.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.9987584707155,40.732318968413495,0,0,4.74493212836325,1,1,1,0,0,0,1,0,0,98.0
4,1.0,1.0,2.0,1,90,1,0,1,1,0,0,1,0,0,0,0,1,1,-73.98852140436999,40.71962562501562,1,1,5.5174528964647065,0,1,1,0,0,0,1,1,1,86.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,1,1,0,1,1,-74.00172210039838,40.722359538365005,1,1,5.010635294096256,1,1,1,0,0,0,1,1,1,100.0
3,1.0,0.0,2.0,1,100,1,0,0,0,0,0,1,1,0,0,0,1,1,-118.43714146216566,33.99337839862292,1,1,4.700480365792417,1,1,1,0,0,1,1,1,1,97.0
7,2.0,2.0,3.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-77.031979839744,38.91665179918012,1,1,5.783825182329737,1,1,1,1,1,1,1,1,1,95.0
2,1.0,1.0,1.0,0,100,0,1,1,1,0,0,1,0,0,0,0,1,0,-73.94252092769372,40.83968045155928,1,1,3.610917912644224,0,0,1,1,1,0,0,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,1,0,0,1,0,0,1,1,-73.94597252098413,40.790879792789184,1,0,4.605170185988092,0,1,1,0,0,1,1,1,0,93.0
2,1.0,1.0,1.0,1,80,0,1,0,0,1,1,0,0,0,0,0,1,1,-122.44954865743996,37.77502134618613,0,1,4.700480365792417,1,0,1,1,1,0,1,0,1,90.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.99052581402971,40.73011591868313,0,0,5.556828061699537,0,0,0,0,0,0,0,0,1,93.0
1,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,1,0,0,0,1,1,-118.36111644059136,34.06446159059269,0,1,4.48863636973214,1,0,1,1,1,1,0,1,1,100.0
2,1.0,1.0,1.0,1,60,1,0,0,1,0,0,1,1,0,0,0,1,1,-122.40375061709314,37.76243973161349,0,0,5.3471075307174685,0,1,0,1,1,0,1,1,1,93.0
4,1.0,2.0,2.0,1,100,1,0,0,0,0,0,1,0,0,0,0,1,1,-122.46467197418464,37.78760455492864,0,0,5.393627546352364,0,0,0,0,0,0,1,1,1,100.0
2,2.0,1.0,1.0,1,99,0,1,1,1,0,0,1,0,0,0,0,1,1,-73.96903829971124,40.67833084341578,1,1,3.80666248977032,1,1,1,1,1,1,1,1,0,95.0
2,1.0,1.0,1.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-118.34835391572148,34.07166167299873,1,1,4.74493212836325,1,1,1,1,1,0,1,1,1,95.0
5,1.5,1.0,2.0,1,100,0,1,0,1,0,0,0,1,0,0,0,1,1,-118.26677956975924,34.09206325192586,1,1,4.59511985013459,1,1,1,1,1,0,1,1,1,100.0
4,1.0,1.0,2.0,1,100,1,0,1,1,1,1,1,0,1,0,1,1,1,-73.91236712310544,40.70058867351376,1,1,4.691347882229144,1,1,1,0,0,1,1,1,0,82.0
6,2.0,3.0,3.0,1,100,1,0,1,1,0,0,1,0,0,1,1,1,1,-87.66160989996239,41.936537224524216,1,1,5.003946305945459,1,1,1,1,1,0,1,1,1,100.0
2,1.0,0.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.9778895862218,40.68854284021897,1,1,4.442651256490317,0,0,1,0,0,0,1,1,1,90.0
7,1.0,3.0,4.0,0,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.9915439230767,40.764740610440576,1,0,5.988961416889862,1,0,1,1,1,0,1,1,1,91.0
2,1.0,1.0,1.0,1,90,0,1,1,1,0,0,1,0,1,0,0,1,1,-74.00796195827432,40.72704986004244,0,0,4.976733742420574,1,0,1,1,1,0,1,1,0,87.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,1,0,1,1,0,0,1,1,-73.95224284327176,40.71585997658836,1,0,4.31748811353631,0,0,1,0,0,1,1,1,0,100.0
6,2.0,2.0,3.0,1,100,1,0,0,1,0,0,1,0,0,0,1,1,1,-73.9564862208507,40.71997831079655,1,1,5.700443573390688,1,1,1,1,1,1,1,1,1,94.0
2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,-71.09841488774153,42.330729159839,1,1,4.605170185988092,1,1,1,1,1,0,1,1,0,96.0
2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.93249508252748,40.67131689606008,0,0,4.356708826689592,0,1,0,1,1,1,1,1,0,93.0
3,1.0,0.0,2.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.99199460092801,40.76242681261255,1,1,4.787491742782046,1,1,1,0,0,1,1,1,1,86.0
2,1.0,1.0,1.0,0,71,0,1,0,1,0,0,1,1,0,0,0,1,1,-118.41166591325414,34.027971738771484,1,0,4.043051267834549,0,1,1,1,1,0,1,1,1,92.0
10,1.0,0.0,8.0,1,100,1,0,1,1,1,1,1,1,1,1,0,1,1,-73.94685178985145,40.62954937547236,1,1,4.23410650459726,1,0,1,0,0,1,1,1,1,93.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.3472033483274,34.099325619209964,0,0,4.653960350157523,1,1,1,1,1,0,1,1,1,97.0
2,1.0,1.0,2.0,1,100,1,0,0,1,1,1,0,0,0,0,0,1,1,-73.94810064544014,40.70691009477586,1,1,4.90527477843843,1,1,1,1,1,1,1,1,0,98.0
6,1.0,2.0,3.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.96487940358513,40.76148524302812,1,1,5.703782474656202,1,1,1,0,0,0,1,1,1,81.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,1,0,1,0,-118.31654148328276,34.11309057676549,1,0,4.605170185988092,0,1,1,0,0,0,1,1,1,90.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,1,0,0,1,1,1,-118.45168800915935,34.06938570859188,1,1,4.442651256490317,1,1,1,1,1,0,1,1,0,91.0
6,1.0,2.0,3.0,1,100,1,0,1,1,0,0,1,1,0,0,1,1,1,-77.02674009884535,38.931314484803,1,1,4.919980925828125,1,1,1,1,1,0,1,1,1,94.0
4,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.96005150184475,40.66351737299045,0,1,5.135798437050261,1,1,1,0,0,0,1,1,1,96.0
2,1.5,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-118.3652644440911,34.10112608481082,1,1,4.90527477843843,1,0,1,1,1,1,1,1,1,94.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,1,0,0,1,0,0,0,1,-73.99033839572171,40.765793382613566,0,0,4.672828834461906,0,0,0,0,0,0,1,0,1,92.0
1,2.0,1.0,1.0,1,100,0,0,1,1,0,0,0,0,0,0,0,1,1,-118.37602567632229,34.06850080888469,1,0,3.4011973816621555,1,1,0,0,0,1,1,1,0,100.0
2,1.0,2.0,1.0,1,100,0,1,0,1,0,0,1,1,0,0,0,1,1,-73.94288902209725,40.71544063983335,1,1,4.4998096703302615,1,1,1,1,1,0,1,1,0,93.0
3,1.0,1.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-74.00214484205064,40.70669304418431,0,0,5.521460917862246,0,0,0,1,1,0,0,0,1,80.0
4,1.0,1.0,2.0,1,90,0,1,0,1,0,0,1,1,0,0,0,1,1,-77.03484423209552,38.953010736099245,1,1,4.174387269895637,1,0,1,1,1,0,0,1,0,95.0
4,1.0,1.0,1.0,1,100,1,0,1,1,0,0,1,1,0,0,1,1,1,-118.30329941205088,34.05560427219843,1,1,4.442651256490317,1,1,1,1,1,1,1,1,1,97.0
3,1.0,1.0,2.0,1,89,1,0,1,1,0,0,0,0,0,1,0,1,1,-73.97528512995817,40.74690794294053,1,1,4.8283137373023015,0,1,0,0,0,1,1,1,0,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,1,0,0,0,1,1,-118.45167814279873,33.99579288665173,1,1,4.553876891600541,1,1,0,0,0,0,1,1,1,96.0
2,1.5,1.0,2.0,1,100,0,1,1,1,0,0,0,1,0,0,1,1,1,-73.91089741401494,40.692465824605925,0,0,3.951243718581428,1,1,1,1,1,1,1,1,1,90.0
2,1.0,1.0,1.0,1,100,1,0,0,0,0,0,1,1,0,0,0,1,1,-118.27111852327069,34.08836048562459,0,0,4.605170185988092,0,1,0,1,1,0,0,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,1,0,0,0,0,1,1,-87.67583439877201,41.96467376190873,0,0,4.0943445622221,0,0,1,1,1,0,1,1,1,93.0
3,1.0,0.0,1.0,1,60,1,0,0,1,0,0,1,0,0,1,0,1,1,-73.99694784748417,40.73531490370653,1,1,5.1929568508902095,1,1,1,1,1,0,1,1,1,85.0
4,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.98616087690884,40.728776152004414,1,0,5.105945473900579,0,1,0,0,0,0,1,1,0,97.0
4,1.0,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,-122.427958134973,37.80020653441307,1,1,4.969813299576002,0,1,0,1,1,0,1,1,1,100.0
1,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,1,0,1,1,-73.94891828480809,40.726551195467465,0,1,4.31748811353631,0,1,0,0,0,0,1,0,0,93.0
2,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-73.96130545607271,40.65844870655643,1,0,4.48863636973214,1,0,0,0,0,0,0,0,1,80.0
7,2.0,2.0,4.0,0,90,1,0,0,1,0,0,0,1,0,0,0,1,1,-73.91299308654891,40.69981853484549,1,1,5.247024072160486,1,1,1,0,0,1,1,1,1,100.0
2,1.0,1.0,1.0,1,96,0,1,1,1,0,0,1,0,0,0,0,1,0,-73.8602970613899,40.72553799143427,1,1,3.912023005428147,0,1,1,0,0,0,1,0,0,100.0
2,1.0,1.0,1.0,1,100,1,0,0,0,0,0,0,0,0,0,0,1,1,-122.39303329578745,37.77802587370401,1,1,5.010635294096256,0,1,1,1,1,0,1,1,1,97.0
4,1.0,1.0,3.0,1,100,0,1,0,1,0,1,1,0,1,0,0,1,1,-73.96893269009888,40.79636790671547,1,0,5.075173815233828,0,1,0,1,1,0,1,1,1,96.0
6,1.0,2.0,2.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-74.00423439009036,40.74832761108684,1,1,5.525452939131784,0,1,1,0,0,0,1,1,1,92.0
4,2.5,2.0,2.0,1,100,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.59659355243863,34.14867760637608,1,1,5.416100402204419,1,1,1,1,1,1,1,1,1,100.0
4,1.0,2.0,2.0,1,100,1,0,1,1,1,1,1,1,1,1,1,1,1,-73.95767576469744,40.632618243532576,1,0,5.010635294096256,1,0,1,0,0,0,1,1,1,100.0
1,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-77.05407149216072,38.92279845458549,0,0,4.31748811353631,0,1,0,1,1,0,1,0,0,93.0
2,1.0,1.0,1.0,0,50,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.96177359324103,40.673871823382775,0,0,4.343805421853683,0,1,1,0,0,0,1,0,0,90.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.94698793889776,40.78353821815493,0,0,4.4998096703302615,0,1,0,1,1,0,0,0,0,95.0
3,1.0,2.0,2.0,0,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-87.6943985660996,41.92055060328848,1,1,4.4998096703302615,1,1,1,0,0,1,1,1,1,94.0
6,1.0,2.0,5.0,1,78,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.56414007750998,34.24496645066601,1,1,4.941642422609304,1,1,1,1,1,1,1,1,1,88.0
